actor_id,actor_name
1239,James Hayden
1240,Joel McHale
1241,Mike Epps
1242,Billy Connolly
1243,Crispin Glover
1244,Steve Schirripa
1245,Georgia Engel
1246,Diedrich Bader
1247,Cody Cameron
1248,Fred Stoller
1249,Olivia Hack
1250,Laurence Fishburne
1251,David Hyde Pierce
1252,Brandy Norwood
1253,William Shatner
1254,Ron Howard
1255,Kid Rock
1256,Ben Stein
1257,Kurt Russell
1258,Jacinda Barrett
1259,Emmy Rossum
1260,Mía Maestro
1261,Mike Vogel
1262,Kevin Dillon
1263,Freddy Rodríguez
1264,Too $hort
1265,B-Real
1266,Kurtis Blow
1267,Da Brat
1268,Grandmaster Caz
1269,"Sean ""P. Diddy"" Combs"
1270,Chuck D.
1271,Desiree Densiti
1272,E-40
1273,MC Eiht
1274,Heavy D
1275,Lauryn Hill
1276,Ice-T
1277,Wyclef Jean
1278,Ras Kass
1279,KRS-One
1280,L.V.
1281,Mack 10
1282,Craig Mack
1283,Method Man
1284,Keith Murray
1285,The Notorious B.I.G.
1286,Q-Tip
1287,Raekwon
1288,Redman
1289,Senen Reyes
1290,Busta Rhymes
1291,RZA
1292,DJ Scratch
1293,Erick Sermon
1294,Tupac Shakur
1295,Adario Strange
1296,Suave
1297,Djimon Hounsou
1298,Jon Voight
1299,Olivia Holt
1300,Jack Black
1301,Joan Cusack
1302,Mike White
1303,Sarah Silverman
1304,Lee Wilkof
1305,Kate McGregor-Stewart
1306,Adam Pascal
1307,Suzzanne Douglas
1308,Miranda Cosgrove
1309,Kevin Alexander Clark
1310,Joey Gaydos Jr.
1311,Robert Tsai
1312,Veronica Afflerbach
1313,Jordan-Claire Green
1314,Tyler Oakley
1315,Monica Bellucci
1316,Cole Hauser
1317,Eamonn Walker
1318,Johnny Messner
1319,Nick Chinlund
1320,Charles Ingram
1321,Paul Francis
1322,Chad Smith
1323,Tom Skerritt
1324,Malick Bowens
1325,Awaovieyi Agie
1326,Brooke Shields
1327,Christopher Atkins
1328,Leo McKern
1329,William Daniels
1330,Elva Josephson
1331,Glenn Kohan
1332,Alan Hopgood
1333,Gus Mercurio
1334,Eddie Murphy
1335,J.L. Reate
1336,Charles Dance
1337,Charlotte Lewis
1338,Victor Wong
1339,Randall Tex Cobb
1340,Shakti Chen
1341,Tau Logo
1342,Tiger Chung Lee
1343,Gregory Peck
1344,David Niven
1345,Anthony Quinn
1346,Stanley Baker
1347,Anthony Quayle
1348,James Darren
1349,Irene Papas
1350,Gia Scala
1351,James Robertson Justice
1352,Richard Harris
1353,James Franco
1354,Seth Rogen
1355,Lizzy Caplan
1356,Randall Park
1357,Diana Bang
1358,Timothy Simons
1359,Reese Alexander
1360,James Yi
1361,Jada Pinkett Smith
1362,James Coburn
1363,Larry Miller
1364,Dave Chappelle
1365,John Ales
1366,Patricia Wilson
1367,Jamal Mixon
1368,Janet Jackson
1369,Richard Gant
1370,Anna Maria Horsford
1371,Melinda McGraw
1372,Gabriel Williams
1373,Chris Elliott
1374,Joy Bryant
1375,Margaret Avery
1376,Mo'Nique
1377,Cedric the Entertainer
1378,Nicole Ari Parker
1379,Michael Clarke Duncan
1380,Louis C.K.
1381,Clint Eastwood
1382,John Malkovich
1383,Rene Russo
1384,Dylan McDermott
1385,Fred Thompson
1386,John Mahoney
1387,Gregory Alan Williams
1388,Jim Curley
1389,Sally Hughes
1390,Marie Kondo
1391,Shin Min-a
1392,Kim Seon-ho
1393,Lee Sang-yi
1394,Gong Min-jeung
1395,Kim Young-ok
1396,Cho Han-cheul
1397,In Gyo-jin
1398,Lee Bong-ryeon
1399,Cha Cheong-hwa
1400,Kang Hyung-suk
1401,Kenjiro Tsuda
1402,Ramzy Bedia
1403,Éric Judor
1404,Benoît Magimel
1405,Kristin Scott Thomas
1406,Élodie Bouchez
1407,Édouard Baer
1408,Fred Testot
1409,Omar Sy
1410,Park Yoon-hee
1411,Kang Shi-hyun
1412,Kim Hyun-wook
1413,Lee In-suk
1414,Song Ha-rim
1415,Satya Dev
1416,Priyanka Jawalkar
1417,Brahmaji
1418,Jeremy Renner
1419,Elizabeth Olsen
1420,Jon Bernthal
1421,Gil Birmingham
1422,Kelsey Asbille
1423,Tantoo Cardinal
1424,Teo Briones
1425,Matthew Del Negro
1426,Hugh Dillon
1427,Julia Jones
1428,James Jordan
1429,Eric Lange
1430,Martin Sensmeier
1431,Mason Davis
1432,Graham Greene
1433,Mithun Chakraborty
1434,Tusshar Kapoor
1435,Anupam Kher
1436,Rajpal Yadav
1437,Raima Sen
1438,Dilip Prabhavalkar
1439,Sanjay Mishra
1440,Jung Hae-in
1441,Koo Kyo-hwan
1442,Kim Sung-kyun
1443,Son Suk-ku
1444,Frank Ramirez
1445,Patricia Castañeda
1446,Chela del Río
1447,Patrick Delmas
1448,María José Martínez
1449,Robinson Díaz
1450,Juan Ángel
1451,Guillermo Olarte
1452,Constanza Duque
1453,Marcela Carvajal
1454,Sanjay Dutt
1455,Arjun Rampal
1456,Malaika Arora
1457,Aashish Chaudhary
1458,Neha Uberoi
1459,Urmila Matondkar
1460,Manoj Joshi
1461,Daya Shankar Pandey
1462,Pushkar Jog
1463,Kulbhushan Kharbanda
1464,Addison Rae
1465,Tanner Buchanan
1466,Rachael Leigh Cook
1467,Madison Pettis
1468,Isabella Crovetti
1469,Matthew Lillard
1470,Peyton Meyer
1471,Annie Jacob
1472,Myra Molloy
1473,Kourtney Kardashian
1474,Michael J. Woodard
1475,Mary Lambert
1476,Jonathan Van Ness
1477,Haley Tju
1478,Brett Gelman
1479,Tony Hale
1480,Vincent Rodriguez III
1481,Annie Potts
1482,Jessica Williams
1483,Melissa Villaseñor
1484,Cathy Vu
1485,Flea
1486,Efa Iwara
1487,Titi Kuti
1488,"Charles  ""Charly Boy"" Oputa"
1489,Nse Ikpe-Etim
1490,Keppy Ekpenyong Bassey
1491,Akin Lewis
1492,Lord Frank
1493,Taiwo Ajai-Lycett
1494,Aftab Shivdasani
1495,Natassha
1496,Dipannita Sharma
1497,Himanshu Mallik
1498,Vaidya Advai
1499,Pushy Anand
1500,Shama Deshpande
1501,Rajendra Gupta
1502,Sohail Khan
1503,Isha Koppikar
1504,Rati Agnihotri
1505,Vrajesh Hirjee
1506,Divya Palat
1507,Hiten Tejwani
1508,Rajendranath Zutshi
1509,Esha Deol
1510,Kusumit Sana
1511,Rishi Kapoor
1512,Moon Moon Sen
1513,Ashay Chitre
1514,Jeetendra
1515,Riteish Deshmukh
1516,Neha Dhupia
1517,Jay Sean
1518,Krishna Abhishek
1519,Mandana Karimi
1520,Shakti Kapoor
1521,Darshan Jariwala
1522,Sushmita Mukherjee
1523,Meghna Naidu
1524,Anand Kumar
1525,Claudia Ciesla
1526,Rohit Shetty
1527,Neha Sharma
1528,Chunky Pandey
1529,Sarah-Jane Dias
1530,Razak Khan
1531,Kavin Dave
1532,Govinda
1533,Sushmita Sen
1534,Rambha
1535,Satish Kaushik
1536,Sharad Kapoor
1537,Mohnish Bahl
1538,Nushrat Bharucha
1539,Anshuman Jha
1540,Neha Chauhan
1541,Rajkummar Rao
1542,Arya Banerjee
1543,Amit Sial
1544,Herry Tangri
1545,Vivek Oberoi
1546,Zayed Khan
1547,Shriya Saran
1548,Nikitin Dheer
1549,Shabbir Ahluwalia
1550,Sunil Shetty
1551,Shweta Bhardwaj
1552,Ajay Devgn
1553,Emraan Hashmi
1554,Kangana Ranaut
1555,Prachi Desai
1556,Randeep Hooda
1557,Naved Aslam
1558,Asif Basra
1559,Avtar Gill
1560,Akshay Kumar
1561,Imran Khan
1562,Sonakshi Sinha
1563,Sonali Bendre
1564,Sarfaraz Khan
1565,Mahesh Manjrekar
1566,Abhimanyu Singh
1567,Kurush Deboo
1568,Pitobash
1569,Chetan Hansraj
1570,Kainaz Motivala
1571,Rajat Kaul
1572,Janice
1573,Shernaza
1574,Mangala Ahire
1575,Vinod Rawat
1576,Sunny Leone
1577,Saahil Prem
1578,Parvin Dabas
1579,Sandhya Mridul
1580,Divya Dutta
1581,Soniya Mehra
1582,Karan Mehra
1583,Charlie Murphy
1584,Ruth Bradley
1585,Sarah Greene
1586,Brian Gleeson
1587,Michelle Fairley
1588,Ian McElhinney
1589,Michael Ford-FitzGerald
1590,Paul Reid
1591,Barry Ward
1592,Tom Turner
1593,Perdita Weeks
1594,Andrew Simpson
1595,Sophie Robinson
1596,King & Prince
1597,Hey! Say! JUMP
1598,KAT-TUN
1599,NEWS
1600,Kansai Johnny's Jr.
1601,Snow Man
1602,Tomoyuki Yara
1603,Travis Japan
1604,Bi shonen
1605,SixTONES
1606,HiHi Jets
1607,Kis-My-Ft2
1608,Koichi Domoto
1609,Sam Heughan
1610,Ruby Rose
1611,Andy Serkis
1612,Hannah John-Kamen
1613,Tom Wilkinson
1614,Tom Hopper
1615,Noel Clarke
1616,Anne Reid
1617,Owain Yeoman
1618,Jing Lusi
1619,Ray Panthaki
1620,Richard McCabe
1621,Douglas Reith
1622,Amitabh Bachchan
1623,Arbaaz Khan
1624,Abhishek Bachchan
1625,Rohit Roy
1626,Dia Mirza
1627,Amrita Singh
1628,Sendhil Ramamurthy
1629,Preeti Desai
1630,Sundeep Kishan
1631,Radhika Apte
1632,Girija Oak
1633,Alok Chaturvedi
1634,Sudhir Chowdhary
1635,Vidya Balan
1636,Naseeruddin Shah
1637,Rajesh Sharma
1638,Imran Hasnee
1639,Anju Mahendru
1640,Takuma Terashima
1641,Mikako Komatsu
1642,Rie Kugimiya
1643,Hiromichi Tezuka
1644,Shiori Izawa
1645,Shiki Aoki
1646,Sayaka Ohara
1647,Hochu Otsuka
1648,Tia Mowry-Hardrict
1649,Anthony Alabi
1650,Talia Jackson
1651,Isaiah Russell-Bailey
1652,Cameron J. Wright
1653,Jordyn Raya James
1654,Richard Roundtree
1655,Bob Ross
1656,Zoe Kazan
1657,Betty Gabriel
1658,Adrian Grenier
1659,Phoenix Raei
1660,Abraham Lim
1661,Jessica Collins
1662,Camaron Engels
1663,Jaylin Fletcher
1664,Liz Alexander
1665,Joyce Guy
1666,Daniel Henshall
1667,Ian Meadows
1668,Jamie Timony
1669,Steve Mouzakis
1670,Becca Lish
1671,Maria Wawreniuk
1672,Ignacy Liss
1673,Michał Sikorski
1674,Wojciech Dolatowski
1675,Klaudia Koścista
1676,Zuzanna Galewicz
1677,Marta Nieradkiewicz
1678,Sara Celler Jezierska
1679,Pola Król
1680,Marcin Czarnik
1681,Martyna Nowakowska
1682,Kathrine Thorborg Johansen
1683,Elias Holmen Sørensen
1684,André Sørum
1685,Kim Fairchild
1686,Sara Khorami
1687,Terje Strømdahl
1688,Øystein Røger
1689,Marianne Jonger
1690,Martin Karelius
1691,Kofi Siriboe
1692,Yootha Wong-Loi-Sing
1693,Michael Ealy
1694,Uzo Aduba
1695,Luke Bracey
1696,Olga Kurylenko
1697,Eliza Taylor
1698,Caterina Scorsone
1699,Bill Smitrovich
1700,Will Patton
1701,Amila Terzimehic
1702,Lazar Ristovski
1703,Mediha Musliovic
1704,Brigitte Kali Canales
1705,Andrea Cortes
1706,Julia Vera
1707,Sal Lopez
1708,David Oyelowo
1709,Rosario Dawson
1710,Lonnie Chavis
1711,Amiah Miller
1712,Alfred Molina
1713,Pat Sajak
1714,Vanna White
1715,Aishwarya Rajesh
1716,Vidhu
1717,Surya Ganapathy
1718,Madhuri
1719,Pavel Navageethan
1720,Avantika Vandanapu
1721,Theo James
1722,Mary McDonnell
1723,Lara Pulver
1724,Graham McTavish
1725,Tom Canton
1726,David Errigo Jr
1727,Jennifer Hale
1728,Matt Yang King
1729,Darryl Kurylo
1730,Melissa Roxburgh
1731,Josh Dallas
1732,Athena Karkanis
1733,J.R. Ramirez
1734,Luna Blaise
1735,Jack Messina
1736,Parveen Kaur
1737,Lucía Uribe
1738,Flavio Medina
1739,Isabella Vazquez Morales
1740,Pierre Louis
1741,Mercedes Hernández
1742,Ahmed El Fishawy
1743,Ruby
1744,Mohamed Mamdouh
1745,Ahmed Malek
1746,Asmaa Abulyazeid
1747,Samy Maghawry
1748,Safaa El-Toukhy
1749,Ahmed Kamal
1750,Arfa Abdel Rassoul
1751,Hana Shiha
1752,Paik Jong-won
1753,Roy Chiu
1754,Ann Hsu
1755,Tsai Chen-nan
1756,Chung Hsin-ling
1757,Lan Wei-hua
1758,Peace Yang
1759,Huang Lu Tz-yin
1760,Jason Momoa
1761,Isabela Merced
1762,Manuel Garcia-Rulfo
1763,Amy Brenneman
1764,Adria Arjona
1765,Raza Jaffrey
1766,Justin Bartha
1767,Lex Scott Davis
1768,Michael Raymond-James
1769,Sandra Oh
1770,Jay Duplass
1771,Holland Taylor
1772,David Morse
1773,Bob Balaban
1774,Nana Mensah
1775,Everly Carganilla
1776,Asher Bishop
1777,David Tennant
1778,Michelle Gomez
1779,Brian Stepanek
1780,Catherine Taber
1781,Liliana Mumy
1782,Nika Futterman
1783,Cristina Pucelli
1784,Jessica DiCicco
1785,Lara Jill Miller
1786,Paolo Contis
1787,Yen Santos
1788,Hans Tórgarð
1789,Ruby Ruiz
1790,Zweden Obias
1791,Maria Rianne Castro
1792,Arianne Mavis Uera
1793,Maricor Canlas
1794,Anton Yelchin
1795,Jennifer Lawrence
1796,Charlie Bewley
1797,Alex Kingston
1798,Oliver Muirhead
1799,Finola Hughes
1800,Chris Messina
1801,Ben York Jones
1802,Jamie Thomas King
1803,Philip Froissant
1804,Alice Dwyer
1805,Hanns Zischler
1806,Mercedes Müller
1807,Sammy Scheuritzel
1808,Lieselotte Voß
1809,Katharina Schütz
1810,Jodie Leslie Ahlborn
1811,Marco Wittorf
1812,Ilknur Boyraz
1813,Manisha Koirala
1814,Nasser
1815,Raja Krishnamoorthy
1816,Alan C. Lim
1817,Smith Foreman
1818,Neena-Sinaii Simpo
1819,Eli Morse
1820,Adelaide Hirasaki
1821,Jim Capobianco
1822,Anna Chambers
1823,Pfifer Chastain
1824,Idia Aisien
1825,Ndidi Obi
1826,Kenneth Okolie
1827,Zack Orji
1828,Bovi Ugboma
1829,Bimbo Ademoye
1830,Beverly Osu
1831,Beverly Naya
1832,Larry Gaaga
1833,Shaffy Bello
1834,Waje
1835,Dulquer Salmaan
1836,Nithya Menon
1837,Prakash Raj
1838,Leela Samson
1839,Vinodhini
1840,Ramya Subramanian
1841,Siva Ananth
1842,John Devasahayam
1843,Prabhu Lakshman
1844,Ludovica Francesconi
1845,Giuseppe Maggio
1846,Gaja Masciale
1847,Jozef Gjura
1848,Eleonora Gaggero
1849,Franco Ravera
1850,Elisabetta Coraini
1851,Michele Franco
1852,Edoardo Rossi
1853,Anmol Limbu
1854,Ishika Gurung
1855,Manju Chettri
1856,Banita Lagun
1857,Binod Pradhan
1858,Mahindra Bajgai
1859,Rupa Tamang
1860,Saran Rai
1861,Taylor Kitsch
1862,Nina Hoss
1863,Michael C. Hall
1864,Tuppence Middleton
1865,Mala Emde
1866,Maximilian Ehrenreich
1867,Sebastian Koch
1868,Anne Ratte-Polle
1869,Lena Dörrie
1870,Benjamin Sadler
1871,Larissa Manoela
1872,Thati Lopes
1873,Bruno Montaleone
1874,David Sherod James
1875,Maiara Walsh
1876,Flávia Garrafa
1877,Kathy-Ann Hart
1878,Ray Faiola
1879,Noa Graham
1880,Elizabeth Banks
1881,Gillian Jacobs
1882,Sarah Wright
1883,Ethan Suplee
1884,Bill Burr
1885,Ken Davitian
1886,Lawrence Gilliard Jr.
1887,Alphonso Mcauley
1888,Da'Vone McDonald
1889,John Marsden
1890,Willie Garson
1891,Oliver Hudson
1892,P.J. Byrne
1893,Kaito Ishikawa
1894,Asami Seto
1895,Nao Toyama
1896,Atsumi Tanezaki
1897,Maaya Uchida
1898,Yurika Kubo
1899,Inori Minase
1900,Holly Hunter
1901,Harvey Keitel
1902,Sam Neill
1903,Anna Paquin
1904,Kerry Walker
1905,Genevieve Lemon
1906,Tungia Baker
1907,Ian Mune
1908,Matilda Lambert
1909,Ik Ogbonna
1910,Prince Sontoye
1911,Linda Osifo
1912,Emem Inwang
1913,Pete Edochie
1914,Okon Imeh  Bishop
1915,Chinenye Nnebe
1916,Femi Adebayo
1917,Liza Jacqueline
1918,Helena Evangeliou
1919,Lisa Ortiz
1920,Kerry Williams
1921,Gregory Abbey
1922,Dan Green
1923,Michael Sinterniklaas
1924,Suzy Myers
1925,Christina Rodriguez
1926,Dani Schaffel
1927,Sebastian Arcelus
1928,Rachael Lillis
1929,John David Washington
1930,Boyd Holbrook
1931,Alicia Vikander
1932,Vicky Krieps
1933,Lena Kitsopoulou
1934,Panos Koronis
1935,Maria Votti
1936,Rosa Salazar
1937,Catherine Keener
1938,Jeff Ward
1939,Manny Jacinto
1940,Hannah Levien
1941,Patrick Fischler
1942,Tyler Posey
1943,Charlet Chung
1944,Jorge Diaz
1945,Camille Ramsey
1946,Luke Youngblood
1947,Renée Elise Goldsberry
1948,Finnegan Oldfield
1949,Nicolas Duvauchelle
1950,Guillaume Gouix
1951,Garance Marillier
1952,Nailia Harzoune
1953,Jane Fonda
1954,Lily Tomlin
1955,Martin Sheen
1956,Sam Waterston
1957,June Diane Raphael
1958,Brooklyn Decker
1959,Ethan Embry
1960,Baron Vaughn
1961,Chino Darín
1962,Nancy Dupláa
1963,Peter Lanzani
1964,Mercedes Morán
1965,Diego Peretti
1966,Vera Spinetta
1967,Nico García Hume
1968,Victoria Almeida
1969,Santiago Korovsky
1970,Patricio Aramburu
1971,Alfonso Tort
1972,Diego Gentile
1973,Néstor Guzzini
1974,Daniel Kuzniecka
1975,Diana Gómez
1976,Silma López
1977,Paula Malia
1978,Teresa Riott
1979,Maxi Iglesias
1980,Ibrahim Al Shami
1981,Andria Tayeh
1982,Rakeen Sa'ad
1983,Noor Taher
1984,Yara Mustafa
1985,Joanna Arida
1986,Salsabiela
1987,Nadera Emran
1988,Reem Saadeh
1989,Lokillo Florez
1990,Ben Rausch
1991,Erica Lindbeck
1992,Dante Basco
1993,Brando Eaton
1994,Stephen Kramer Glickman
1995,Caroline Caliston
1996,G.K. Bowes
1997,Dan McCoy
1998,Mike Ezuruonye
1999,Juliet Ochienge
2000,Angela Okorie
2001,Huddah Monroe
2002,Catherine Kamau
2003,Naomi Mburu
2004,Derrick Aduwo
2005,Chris Kamau
2006,Abubakar Salum
2007,Celebrity Landlord
2008,Ximena Romo
2009,Mabel Cadena
2010,Alejandra Herrera
2011,Nelly González
2012,Samantha Orozco
2013,Axel Arenas
2014,Esteban Caicedo
2015,Paulina Goto
2016,Raquel Robles
2017,Baby Bátiz
2018,Pascacio López
2019,Juán Carlos Torres
2020,Javier Oliván
2021,Claudia Lobo
2022,Giovanna Zacarías
2023,Joey King
2024,Joel Courtney
2025,Jacob Elordi
2026,Molly Ringwald
2027,Taylor Zakhar Perez
2028,Maisie Richardson-Sellers
2029,Meganne Young
2030,Stephen Jennings
2031,Colin Firth
2032,Stellan Skarsgård
2033,Sam Reid
2034,Hiroyuki Sanada
2035,Michael MacKenzie
2036,Tom Stokes
2037,Laila Lockhart Kraner
2038,Tucker Chandler
2039,Juliet Donenfeld
2040,Maggi Lowe
2041,Donovan Patton
2042,Eduardo Franco
2043,Tara Strong
2044,Secunda Wood
2045,Carla Tassara
2046,Sainty Nelsen
2047,Khemanit Jamikorn
2048,Thitipoom Techaapaikhun
2049,Kannaporn Puangthong
2050,Premmanat Suwannanon
2051,Mintita Wattanakul
2052,Thames Sanpakit
2053,Katareeya Theapchatri
2054,Phanuroj Chalermkijporntavee
2055,Jirapisit Jaravijit
2056,Amparo Grisales
2057,Fernando Solórzano
2058,Angelica Blandon
2059,Katherine Escobar
2060,Yuly Ferreira
2061,Alejandra Sandoval
2062,Andrea Gómez
2063,Andrea Guzmán
2064,Diego Vásquez
2065,Julián Román
2066,Juan Pablo Franco
2067,Lee Se-young
2068,Kim Sang-kyung
2069,Jung Hye-young
2070,Jang Kwang
2071,Kwon Hae-hyo
2072,Jang Yeong-nam
2073,Lee Kyu-han
2074,Yoko Hikasa
2075,Megumi Hayashibara
2076,Inuko Inuyama
2077,Kosuke Takaguchi
2078,Masahiko Tanaka
2079,Wataru Takagi
2080,Yuji Ueda
2081,Megumi Nakajima
2082,Takehito Koyasu
2083,Yoko Soumi
2084,Yui Horie
2085,Takumu Miyazono
2086,Noriaki Kanze
2087,Michiko Neya
2088,Toru Sakurai
2089,Rina Hidaka
2090,Masakazu Morita
2091,Minami Takayama
2092,Maggie Smith
2093,Tom Courtenay
2094,Pauline Collins
2095,Michael Gambon
2096,Andrew Sachs
2097,Sheridan Smith
2098,David Ryall
2099,Trevor Peacock
2100,Gwyneth Jones
2101,Enhle Mbali
2102,Ramsey Nouah
2103,Dawn Thandeka Kang
2104,Idris Sultan
2105,Tumi Morake
2106,Trevor Gumbi
2107,Lillian Dube
2108,Kaly Bossy Asante
2109,Shaleen Surtie
2110,Fabian Lojege
2111,Hikaru Iwamoto
2112,Tatsuya Fukazawa
2113,Raul
2114,Shota Watanabe
2115,Koji Mukai
2116,Ryohei Abe
2117,Ren Meguro
2118,Ryota Miyadate
2119,Daisuke Sakuma
2120,Arata Sato
2121,Tatsuya Kageyama
2122,Taiga Suzuki
2123,Shunsuke Motoi
2124,Taiga Tsubaki
2125,Yuki Yokohara
2126,Minato Matsui
2127,Shosei Oda
2128,Alain Uy
2129,Mykel Shannon Jenkins
2130,Jae Suh Park
2131,Matthew Page
2132,Joziah Lagonoy
2133,Raymond Ma
2134,Lior Raz
2135,Kaelen Ohm
2136,Sanaa Lathan
2137,Moran Rosenblatt
2138,Lior Ashkenazi
2139,Gregg Henry
2140,Gal Toren
2141,Suriya
2142,Revathy
2143,Siddarth
2144,Parvathy
2145,Delhi Ganesh
2146,Gautham Vasudev Menon
2147,Anjali
2148,Yogi Babu
2149,Aditi Balan
2150,Remya Nambeesan
2151,Poorna
2152,Prayaga Martin
2153,Rythvika Suriya
2154,Prasanna
2155,Atharva
2156,Bobby Simha
2157,Ashok Selvan
2158,Nedumudi Venu
2159,Kishore
2160,Falz
2161,Williams Uchemba
2162,Michelle Dede
2163,Buchi Ojei
2164,Jemima Osunde
2165,Gbubemi Ejeye
2166,Badmus Olakunle
2167,Suliane Brahim
2168,Sofian Khammes
2169,Marie Narbonne
2170,Raphaël Romand
2171,Stéphan Castang
2172,Victor Bonnel
2173,Christian Bouillette
2174,Renan Prévot
2175,Vincent Deniard
2176,Lin-Manuel Miranda
2177,Ynairaly Simo
2178,Zoe Saldana
2179,Juan de Marcos
2180,Brian Tyree Henry
2181,Gloria Estefan
2182,Deepika Padukone
2183,Satyaraj
2184,Kamini Kaushal
2185,Lekh Tandon
2186,Mukesh Tiwari
2187,Luis Brandoni
2188,China Zorrilla
2189,Antonio Gasalla
2190,Julio De Grazia
2191,Betiana Blum
2192,Monica Villa
2193,Juan Manuel Tenuta
2194,Andrea Tenuta
2195,Cecilia Rossetto
2196,Enrique Pinti
2197,Jackie Collins
2198,Fernán Mirás
2199,Cecilia Dopazo
2200,Imanol Arias
2201,Héctor Alterio
2202,Leonardo Sbaraglia
2203,Federico D'Elía
2204,David Masajnik
2205,Cristina Banegas
2206,Ernesto Alterio
2207,Antonio Birabent
2208,Rita Dominic
2209,Chidi Mokeme
2210,Ibinabo Fiberesima
2211,Daniel K. Daniel
2212,Memry Savanhu
2213,Adonijah Owiriwa
2214,Pat Nebo
2215,Nelly Ekwereogu
2216,Shuaibu Ebenesi Adams
2217,Debo Oguns
2218,Ben Nwosu
2219,Ada Ofoegbu
2220,Ashley Greene
2221,Shawn Ashmore
2222,Sharif Atkins
2223,Britt Baron
2224,Diana Hopper
2225,Ross McCall
2226,Jamie Kaler
2227,Travis Coles
2228,Susan Walters
2229,Jason Liles
2230,David Geffen
2231,Mark Towle
2232,Shawn Pilot
2233,Constance Nunes
2234,Tony Quinones
2235,"Mike ""Caveman"" Pyle"
2236,Ana Valeria Becerril
2237,Michael Ronda
2238,Yankel Stevan
2239,Zion Moreno
2240,Luis Curiel
2241,Samantha Acuña
2242,Macarena García
2243,Fiona Palomo
2244,Andrés Baida
2245,Patricio Gallardo
2246,Iván Aragón
2247,Xabiani Ponce de León
2248,Patricia Maqueo
2249,Rodrigo Cachero
2250,Rocío Verdejo
2251,Mauro Sánchez Navarro
2252,Lidia San José
2253,Thanya López
2254,Renata del Castillo
2255,Arturo Barba
2256,Kariam Castro
2257,Ariana Saavedra
2258,Alexander Holtmann
2259,Nastassia Villasana
2260,Marco Zunino
2261,Paris Hilton
2262,Ady An
2263,Wu Kang-ren
2264,Xiao Xiao Bin
2265,Pruitt Taylor Vince
2266,Shelley Winters
2267,Liv Tyler
2268,Debbie Harry
2269,Evan Dando
2270,Joe Grifasi
2271,Marian Quinn
2272,Genevieve Nnaji
2273,Odalys Garcia
2274,Ulrich Que
2275,Jeff Swarthout
2276,Clem Ohameze
2277,Ann D. Carey
2278,Anahit Setian
2279,Danielle Soibelman
2280,Jon Morgan Woodward
2281,Alice Ko
2282,Tia Lee
2283,Patrick Lee
2284,Kuo Shu-yao
2285,James Wen
2286,Janel Tsai
2287,Maximilian Schmidt
2288,Joe Chen
2289,Ming Dao
2290,Sam Wang
2291,Joyce Chao
2292,Gino
2293,Su Li-hsin
2294,Wang Chuan
2295,Ehlo Huang
2296,Weber Yang
2297,Lin Yo-Wei
2298,Megan Lai
2299,Amanda Chou
2300,Lucia Xie
2301,Cherry Leung
2302,Ethan Juan
2303,Baron Chen
2304,Bianca Bai
2305,Na Wei-hsun
2306,Tan Ai-Chen
2307,Tina Fey
2308,Alec Baldwin
2309,Tracy Morgan
2310,Jack McBrayer
2311,Scott Adsit
2312,Judah Friedlander
2313,Katrina Bowden
2314,Keith Powell
2315,Lonny Ross
2316,John Lutz
2317,Kevin Brown
2318,Grizz Chapman
2319,Maulik Pancholy
2320,Simona Berman
2321,Marca Leigh
2322,Scottie Ray
2323,Henry F. Benjamin
2324,Charles Grodin
2325,Bonnie Hunt
2326,Oliver Platt
2327,Nicholle Tom
2328,Christopher Castile
2329,Sarah Rose Karr
2330,David Duchovny
2331,Patricia Heaton
2332,O-Lan Jones
2333,Nancy Fish
2334,Debi Mazar
2335,Chris Penn
2336,Anthony Hopkins
2337,Angelina Jolie
2338,Robin Wright
2339,Alison Lohman
2340,Sharisse Baker-Bernard
2341,Scott Adkins
2342,Teodora Duhovnikova
2343,Alon Aboutboul
2344,Julian Vergov
2345,Brahim Achabbakhe
2346,Paul Chahidi
2347,Petio Petkov
2348,Valentin Ganev
2349,Vlado Mihailov
2350,Leonardo DiCaprio
2351,Tom Hanks
2352,Christopher Walken
2353,Nathalie Baye
2354,Amy Adams
2355,James Brolin
2356,Brian Howe
2357,Frank John Hughes
2358,Steve Eastin
2359,Bill Hader
2360,Anna Faris
2361,James Caan
2362,Andy Samberg
2363,Bruce Campbell
2364,Mr. T
2365,Bobb'e J. Thompson
2366,Neil Patrick Harris
2367,Al Roker
2368,Yusuke Kobayashi
2369,Reina Ueda
2370,Nichika Omori
2371,Taku Yashiro
2372,Yumiri Hanamori
2373,Ai Kayano
2374,Thomas Jane
2375,Saffron Burrows
2376,Jacqueline McKenzie
2377,Michael Rapaport
2378,Cristos
2379,Daniel Rey
2380,Matthew Broderick
2381,Alan Ruck
2382,Mia Sara
2383,Jeffrey Jones
2384,Jennifer Grey
2385,Cindy Pickett
2386,Lyman Ward
2387,Edie McClurg
2388,Charlie Sheen
2389,Kristy Swanson
2390,Del Close
2391,Haley Lu Richardson
2392,Cole Sprouse
2393,Moisés Arias
2394,Kimberly Hébert Gregory
2395,Parminder Nagra
2396,Emily Baldoni
2397,Gary Weeks
2398,Cynthia Evans
2399,Julianne Moore
2400,Edie Falco
2401,Ron Eldard
2402,Aunjanue Ellis
2403,Anthony Mackie
2404,LaTanya Richardson Jackson
