InvoiceNo,product_id,Quantity
536612,1,6
536612,2,6
536612,3,6
536612,4,6
536612,5,6
536612,7,4
536612,49,6
536612,50,6
536612,51,6
536612,52,6
536612,53,4
536612,54,2
536612,55,6
536612,56,6
536612,82,6
536613,33,12
536613,44,24
536613,169,6
536613,188,8
536613,203,10
536613,324,10
536613,325,12
536613,406,12
536613,407,6
536613,466,12
536613,502,12
536613,862,12
536613,964,12
536613,965,24
536613,966,12
536613,967,12
536613,968,1
536614,8,6
536614,9,6
536615,6,4
536615,18,3
536615,268,12
536615,274,8
536615,417,8
536615,473,2
536615,659,2
536615,670,3
536615,735,2
536615,969,48
536615,970,8
536615,971,8
536616,528,72
536617,142,24
536617,257,96
536617,279,12
536617,332,96
536617,390,24
536617,752,144
536617,826,20
536617,888,12
536617,972,12
536617,973,96
536617,974,108
536618,33,24
536618,145,24
536618,169,40
536618,171,48
536618,172,24
536618,180,24
536618,260,24
536618,301,24
536618,302,36
536618,305,12
536618,306,24
536618,395,48
536618,398,36
536618,427,24
536618,621,24
536618,691,24
536618,969,48
536618,975,24
536618,976,40
536618,977,16
536618,978,12
536619,22,12
536619,79,36
536620,30,12
536620,31,24
536620,70,120
536620,72,120
536620,73,120
536620,79,12
536620,228,12
536620,229,12
536620,283,12
536620,284,12
536620,286,12
536620,372,12
536620,495,6
536620,621,3
536620,653,6
536620,889,6
536620,979,120
536620,980,12
536620,981,12
536620,982,12
536620,983,12
536620,984,60
536620,985,12
536621,6,12
536621,33,36
536621,45,72
536621,226,24
536621,406,48
536621,695,12
536621,986,10
536621,987,12
536621,988,48
536621,989,24
536622,6,-2
536623,21,4
536623,26,6
536623,51,12
536623,52,12
536623,53,4
536623,54,4
536623,56,12
536623,84,12
536623,85,12
536623,86,12
536623,124,32
536623,197,12
536623,213,4
536623,276,12
536623,308,24
536623,330,12
536623,415,12
536623,526,24
536623,550,24
536623,551,24
536623,627,12
536623,646,24
536623,651,12
536623,680,12
536623,698,12
536623,778,24
536623,797,12
536623,903,12
536623,966,12
536623,967,12
536623,990,24
536623,991,12
536623,992,12
536623,993,12
536623,994,24
536623,995,12
536623,996,12
536623,997,12
536623,998,12
536623,999,12
536623,1000,24
536623,1001,6
536623,1002,6
536623,1003,6
536623,1004,6
536623,1005,12
536623,1006,12
536623,1007,36
536624,28,24
536624,29,24
536624,70,24
536624,118,2
536624,206,8
536624,226,12
536624,297,6
536624,301,12
536624,302,12
536624,331,4
536624,341,16
536624,384,4
536624,385,4
536624,479,2
536624,480,2
536624,514,20
536624,582,12
536624,622,6
536624,723,4
536624,896,8
536624,1008,10
536624,1009,12
536625,119,-2
536626,889,6
536627,19,4
536627,26,3
536627,79,12
536627,109,4
536627,118,2
536627,121,1
536627,155,2
536627,479,2
536627,533,4
536627,609,2
536627,622,12
536627,627,12
536627,1010,2
536627,1011,2
536628,1,6
536628,2,6
536628,3,6
536628,4,6
536628,5,6
536628,6,2
536628,7,6
536628,49,6
536628,50,6
536628,51,6
536628,52,6
536628,53,4
536628,54,2
536628,55,6
536628,56,6
536628,82,6
536629,8,6
536629,9,6
536630,1,6
536630,2,6
536630,3,6
536630,4,6
536630,5,6
536630,6,2
536630,7,6
536630,49,6
536630,50,6
536630,51,6
536630,52,6
536630,53,4
536630,54,4
536630,55,6
536630,56,6
536630,82,6
536631,8,6
536631,9,6
536632,49,12
536632,60,10
536632,77,10
536632,79,12
536632,141,10
536632,152,12
536632,177,3
536632,184,4
536632,219,4
536632,220,3
536632,274,4
536632,289,6
536632,322,12
536632,393,12
536632,396,10
536632,723,1
536632,808,10
536632,1012,10
536632,1013,12
536632,1014,12
536632,1015,1
536633,22,6
536633,27,4
536633,47,10
536633,79,6
536633,118,1
536633,206,4
536633,287,6
536633,395,24
536633,398,24
536633,574,2
536633,575,2
536633,576,2
536633,577,2
536633,578,2
536633,579,2
536633,1016,1
536633,1017,3
536633,1018,4
536634,41,1
536634,56,2
536634,127,4
536634,173,52
536634,295,20
536634,319,2
536634,701,12
536634,705,6
536634,833,2
536634,1019,12
536634,1020,12
536634,1021,1
536634,1022,3
536634,1023,30
536635,5,8
536635,18,6
536635,58,8
536635,79,12
536635,185,12
536635,194,8
536635,202,12
536635,218,12
536635,239,12
536635,247,8
536635,305,12
536635,371,12
536635,709,12
536635,761,16
536635,833,12
536635,881,48
536635,930,12
536635,1024,8
536635,1025,12
536635,1026,4
536636,47,36
536637,8,4
536637,22,2
536637,37,1
536637,70,1
536637,79,2
536637,163,1
536637,164,2
536637,171,1
536637,172,2
536637,176,2
536637,198,1
536637,203,1
536637,208,2
536637,229,1
536637,235,2
536637,302,1
536637,331,1
536637,352,24
536637,404,18
536637,414,12
536637,454,3
536637,502,18
536637,510,2
536637,515,4
536637,518,1
536637,519,1
536637,526,1
536637,571,2
536637,574,2
536637,575,2
536637,576,2
536637,577,2
536637,578,2
536637,579,2
536637,614,1
536637,650,8
536637,654,1
536637,689,1
536637,696,3
536637,711,1
536637,757,1
536637,769,1
536637,805,1
536637,867,2
536637,989,3
536637,1027,1
536637,1028,2
536637,1029,1
536637,1030,1
536637,1031,2
536637,1032,4
536637,1033,3
536637,1034,1
536637,1035,1
536637,1036,1
536638,3,8
536638,69,6
536638,73,24
536638,89,6
536638,97,24
536638,102,3
536638,128,12
536638,148,6
536638,194,4
536638,204,4
536638,220,3
536638,232,4
536638,233,10
536638,262,12
536638,271,9
536638,275,24
536638,292,24
536638,300,12
536638,308,12
536638,394,2
536638,432,6
536638,442,4
536638,466,12
536638,604,6
536638,606,6
536638,632,24
536638,752,18
536638,761,8
536638,800,6
536638,817,12
536638,893,3
536638,944,6
536638,975,24
536638,1037,3
536638,1038,4
536638,1039,12
536638,1040,5
536638,1041,3
536638,1042,6
536638,1043,6
536638,1044,6
536638,1045,4
536638,1046,12
536638,1047,4
536638,1048,2
536638,1049,4
536638,1050,12
536638,1051,6
536638,1052,12
536638,1053,12
536638,1054,12
536638,1055,12
536638,1056,24
536638,1057,24
536638,1058,12
536638,1059,12
536638,1060,12
536638,1061,12
536638,1062,3
536638,1063,3
536638,1064,12
536638,1065,12
536638,1066,12
536639,4,4
536639,9,12
536639,79,12
536639,89,6
536639,198,12
536639,199,12
536639,208,12
536639,218,3
536639,757,2
536639,820,2
536639,910,4
536639,953,3
536639,959,2
536639,1042,6
536639,1067,12
536639,1068,2
536641,662,1
536642,236,-1
536643,63,1
536643,64,3
536643,65,2
536643,136,2
536643,139,2
536643,141,5
536643,218,6
536643,219,2
536643,221,4
536643,306,2
536643,318,1
536643,450,4
536643,545,2
536643,602,7
536643,659,2
536643,709,1
536643,770,1
536643,846,6
536643,880,5
536643,900,3
536643,1036,2
536643,1069,4
536643,1070,2
536643,1071,1
536643,1072,2
536643,1073,2
536663,8,24
536663,9,24
536663,169,40
536663,208,24
536663,395,24
536663,493,20
536667,47,12
536667,142,4
536667,169,12
536667,323,6
536667,373,6
536667,379,6
536667,409,24
536667,411,12
536667,533,4
536667,747,24
536667,749,24
536667,846,24
536667,853,24
536667,958,24
536667,1015,2
536667,1074,6
536670,128,40
536671,309,24
536671,719,48
536671,881,12
536671,1075,24
536671,1076,24
536672,207,4
536672,264,6
536672,322,24
536672,1077,6
536673,33,36
536673,398,96
536673,857,60
536673,872,48
536673,989,48
536673,1078,36
536673,1079,36
536673,1080,144
536674,124,32
536674,163,1
536674,289,1
536674,383,5
536674,417,2
536674,450,4
536674,525,1
536674,600,1
536674,886,7
536674,927,1
536674,952,1
536674,1051,1
536674,1054,2
536674,1081,2
536674,1082,1
536674,1083,1
536674,1084,1
536674,1085,2
536674,1086,48
536674,1087,4
536674,1088,4
536676,138,2
536676,151,12
536676,371,12
536676,411,12
536676,722,1
536676,1089,6
536676,1090,2
536676,1091,6
536676,1092,1
536681,3,1
536681,8,2
536681,10,8
536681,198,1
536681,208,1
536681,393,1
536681,462,10
536681,474,3
536681,497,6
536681,514,6
536681,533,3
536681,572,1
536681,582,3
536685,1,12
536685,2,12
536685,3,6
536685,4,8
536685,5,8
536685,6,4
536685,7,6
536685,49,6
536685,50,6
536685,51,6
536685,52,6
536685,53,4
536685,54,4
536685,55,6
536685,56,6
536685,82,6
536685,209,2
536688,8,6
536688,9,6
536690,1,6
536690,2,6
536690,3,6
536690,4,6
536690,5,6
536690,6,4
536690,7,6
536690,49,6
536690,50,6
536690,51,6
536690,52,6
536690,53,4
536690,54,4
536690,55,6
536690,56,6
536690,82,6
536690,209,2
536693,8,6
536693,9,6
536698,11,12
536698,40,12
536698,42,4
536698,127,6
536698,257,12
536698,265,10
536698,406,12
536698,621,6
536698,767,24
536698,769,2
536698,1093,12
536698,1094,12
536698,1095,5
536698,1096,3
536698,1097,6
536698,1098,6
536707,436,12
536707,533,2
536707,583,6
536707,637,2
536707,723,1
536707,753,4
536707,779,6
536707,1015,1
536707,1026,2
536707,1099,1
536707,1100,1
536707,1101,1
536707,1102,2
536732,47,6
536732,66,12
536732,70,24
536732,137,12
536732,169,6
536732,173,12
536732,174,12
536732,219,4
536732,290,24
536732,365,8
536732,366,8
536732,533,2
536732,602,6
536732,900,6
536732,912,8
536732,1019,8
536732,1023,12
536732,1103,8
536732,1104,8
536732,1105,12
536732,1106,12
536732,1107,12
536732,1108,12
536732,1109,12
536732,1110,8
536732,1111,20
536733,66,60
536733,96,6
536733,173,24
536733,174,36
536733,297,6
536733,305,12
536733,513,16
536733,603,12
536733,604,6
536733,632,24
536733,975,24
536733,1062,9
536733,1112,12
536733,1113,8
536734,143,-4
536734,878,-1
536735,37,128
536736,33,216
536736,406,144
536736,414,600
536736,691,144
536736,934,192
536737,117,-2
536738,297,6
536738,723,1
536738,1015,1
536738,1026,2
536738,1114,6
536738,1115,24
536738,1116,2
536739,122,3
536739,211,6
536739,272,1
536739,394,2
536739,670,3
536739,713,6
536739,723,1
536739,799,2
536739,1048,2
536739,1117,2
536739,1118,2
536739,1119,1
536740,79,12
536740,151,12
536740,165,12
536740,166,12
536740,289,6
536740,706,12
536740,1015,1
536741,10,8
536741,127,6
536741,137,12
536741,203,10
536741,228,12
536741,351,12
536741,370,4
536741,374,12
536741,378,6
536741,640,12
536741,1120,6
536741,1121,6
536741,1122,6
536741,1123,6
536741,1124,12
536742,37,2
536742,47,1
536742,77,1
536742,115,1
536742,124,8
536742,128,2
536742,129,1
536742,155,1
536742,164,1
536742,185,1
536742,186,2
536742,200,1
536742,201,2
536742,203,1
536742,225,1
536742,235,1
536742,287,1
536742,290,1
536742,297,1
536742,309,12
536742,330,3
536742,393,2
536742,514,1
536742,527,1
536742,592,2
536742,618,1
536742,644,1
536742,651,1
536742,689,1
536742,713,2
536742,727,1
536742,768,6
536742,787,1
536742,917,4
536742,929,1
536742,1068,1
536742,1109,1
536742,1125,2
536742,1126,1
536742,1127,5
536742,1128,2
536742,1129,1
536742,1130,3
536742,1131,2
536742,1132,12
536742,1133,1
536742,1134,1
536742,1135,1
536743,11,1
536743,17,2
536743,40,3
536743,176,5
536743,190,1
536743,207,1
536743,302,1
536743,310,6
536743,328,2
536743,427,1
536743,428,2
536743,551,12
536743,571,2
536743,733,4
536743,769,1
536743,965,1
536743,1136,25
536743,1137,1
536743,1138,1
536743,1139,1
536743,1140,1
536743,1141,25
536743,1142,2
536743,1143,10
536743,1144,1
536743,1145,1
536743,1146,24
536743,1147,2
536743,1148,1
536743,1149,1
536743,1150,1
536743,1151,1
536743,1152,2
536743,1153,48
536743,1154,2
536744,119,1
536744,417,10
536744,463,25
536744,516,6
536744,533,6
536744,583,6
536744,672,6
536744,723,2
536744,970,25
536744,1083,50
536745,264,8
536745,324,10
536745,374,24
536745,392,12
536745,394,8
536745,397,30
536745,493,10
536745,1024,4
536745,1038,8
536745,1155,12
536746,25,3
536746,57,1
536746,151,12
536746,234,2
536746,235,2
536746,261,12
536746,481,2
536746,520,10
536746,557,12
536746,569,6
536746,812,4
536746,1156,24
536746,1157,2
536747,8,6
536747,9,6
536747,137,3
536747,198,6
536747,199,8
536747,228,3
536747,281,3
536747,283,3
536747,421,6
536747,433,3
536747,1158,25
536747,1159,3
536748,162,6
536748,640,12
536748,659,2
536748,957,2
536748,1160,4
536749,1,1
536749,4,1
536749,5,1
536749,6,1
536749,8,2
536749,10,1
536749,41,1
536749,48,2
536749,70,2
536749,105,1
536749,115,1
536749,179,6
536749,198,1
536749,208,1
536749,247,2
536749,297,1
536749,318,4
536749,323,1
536749,333,1
536749,383,3
536749,385,1
536749,387,1
536749,413,1
536749,426,2
536749,454,1
536749,461,4
536749,487,1
536749,621,1
536749,712,1
536749,761,2
536749,943,5
536749,975,1
536749,1036,1
536749,1070,1
536749,1161,1
536749,1162,4
536749,1163,5
536749,1164,5
536749,1165,1
536749,1166,1
536749,1167,1
536749,1168,1
536749,1169,1
536749,1170,1
536749,1171,2
536749,1172,1
536749,1173,1
536749,1174,3
536749,1175,4
536749,1176,6
536749,1177,1
536749,1178,1
536749,1179,6
536749,1180,1
536749,1181,1
536749,1182,1
536750,1,12
536750,2,12
536750,3,6
536750,4,6
536750,5,6
536750,6,4
536750,7,8
536750,48,6
536750,49,6
536750,50,6
536750,51,6
536750,52,6
536750,53,4
536750,54,4
536750,55,6
536750,56,6
536750,82,6
536750,104,6
536750,209,2
536751,8,6
536751,9,6
536752,1,6
536752,2,6
536752,3,6
536752,4,6
536752,5,6
536752,6,4
536752,7,6
536752,48,6
536752,49,6
536752,50,6
536752,51,6
536752,52,6
536752,53,4
536752,54,4
536752,55,6
536752,56,6
536752,82,6
536752,104,6
536752,209,2
536753,8,6
536753,9,6
536754,8,4
536754,35,2
536754,129,4
536754,171,3
536754,172,2
536754,186,1
536754,187,2
536754,201,1
536754,203,2
536754,208,3
536754,266,3
536754,267,3
536754,293,5
536754,295,3
536754,296,5
536754,303,10
536754,306,12
536754,329,2
536754,330,2
536754,362,1
536754,363,2
536754,381,3
536754,384,1
536754,393,2
536754,403,4
536754,421,5
536754,476,1
536754,528,1
536754,632,6
536754,653,1
536754,744,2
536754,793,1
536754,835,2
536754,887,3
536754,946,1
536754,1036,2
536754,1057,10
536754,1183,2
536754,1184,4
536754,1185,1
536754,1186,4
536754,1187,4
536754,1188,1
536754,1189,1
536754,1190,1
536754,1191,1
536754,1192,1
536754,1193,3
536754,1194,1
536754,1195,1
536757,323,-9360
536758,205,-1
536759,54,2
536759,56,6
536759,123,3
536759,211,6
536759,213,2
536759,296,12
536759,344,3
536759,482,2
536759,820,4
536759,865,1
536759,1010,2
536759,1014,12
536759,1152,6
536759,1196,12
536759,1197,24
536759,1198,4
536759,1199,12
536760,369,-3
536760,1200,-1
536761,214,12
536761,356,3
536761,1015,1
536761,1048,2
536761,1083,8
536761,1201,6
536761,1202,4
536762,28,4
536762,29,4
536762,79,12
536762,151,12
536762,158,3
536762,159,3
536762,179,12
536762,199,12
536762,214,12
536762,215,12
536762,446,12
536762,551,12
536762,605,12
536762,632,24
536762,646,12
536762,750,12
536762,887,12
536762,1203,12
536762,1204,25
536762,1205,12
536763,1,12
536763,59,6
536763,142,24
536763,304,12
536763,352,12
536763,447,12
536763,633,48
536763,853,12
536763,1039,12
536763,1079,36
536763,1206,120
536763,1207,25
536769,29,8
536769,39,10
536769,47,18
536769,67,10
536769,70,24
536769,96,12
536769,142,4
536769,169,18
536769,172,12
536769,173,24
536769,207,4
536769,265,10
536769,267,10
536769,295,10
536769,319,24
536769,323,18
536769,395,24
536769,398,24
536769,513,8
536769,580,8
536769,609,4
536769,764,10
536769,1032,20
536769,1131,4
536769,1208,10
536769,1209,6
536769,1210,10
536769,1211,5
536769,1212,12
536769,1213,12
536769,1214,2
536771,22,6
536771,79,12
536771,151,12
536771,201,12
536771,289,6
536771,706,12
536771,889,6
536777,141,20
536777,360,20
536777,370,8
536777,975,24
536777,1215,25
536778,149,24
536778,403,12
536778,407,6
536778,447,12
536778,466,12
536778,481,2
536778,482,2
536778,887,12
536778,948,16
536778,1036,4
536778,1070,4
536778,1071,4
536778,1216,12
536778,1217,3
536779,1218,1
536781,199,24
536782,57,1
536782,84,12
536782,85,12
536782,86,12
536782,102,6
536782,115,5
536782,128,24
536782,171,12
536782,172,12
536782,220,3
536782,276,12
536782,374,12
536782,415,12
536782,637,4
536782,638,4
536782,639,4
536782,665,4
536782,797,12
536782,836,12
536782,867,6
536782,997,12
536782,998,12
536782,999,12
536782,1048,2
536782,1219,10
536782,1220,3
536782,1221,12
536783,6,96
536783,36,64
536783,37,64
536783,45,144
536783,70,120
536783,197,108
536783,268,108
536783,299,24
536783,311,30
536783,312,70
536783,320,270
536783,323,120
536783,332,24
536783,351,24
536783,362,72
536783,364,64
536783,429,96
536783,431,60
536783,447,72
536783,649,48
536783,655,24
536783,683,200
536783,689,50
536783,756,30
536783,894,24
536783,988,48
536783,999,72
536783,1215,75
536783,1222,48
536783,1223,24
536783,1224,48
536783,1225,200
536783,1226,100
536783,1227,18
536783,1228,36
536783,1229,48
536783,1230,144
536783,1231,42
536784,6,72
536784,21,30
536784,36,36
536784,37,64
536784,70,120
536784,299,24
536784,311,20
536784,320,90
536784,323,240
536784,332,24
536784,351,48
536784,364,36
536784,429,48
536784,431,48
536784,447,72
536784,649,12
536784,655,24
536784,683,50
536784,988,48
536784,999,24
536784,1222,12
536784,1225,50
536784,1226,30
536784,1229,12
536784,1230,96
536785,10,320
536785,37,128
536785,254,100
536785,255,100
536785,533,144
536785,1156,216
536786,949,48
536786,1227,96
536787,1,6
536787,2,6
536787,3,8
536787,4,6
536787,5,6
536787,6,2
536787,7,6
536787,49,6
536787,50,6
536787,51,6
536787,52,6
536787,55,6
536787,56,6
536788,201,60
536789,8,6
536789,9,6
536790,1,12
536790,2,12
536790,3,12
536790,4,12
536790,5,6
536790,6,4
536790,7,12
536790,48,6
536790,49,12
536790,51,12
536790,52,12
536790,53,4
536790,54,4
536790,55,6
536790,56,6
536790,104,6
536790,209,3
536791,8,12
536791,9,12
536792,201,24
536793,22,6
536793,28,4
536793,29,4
536793,113,4
536793,302,12
536793,331,4
536793,384,4
536793,413,4
536793,887,12
536793,896,4
536793,1232,12
536794,28,48
536794,29,12
536794,58,12
536794,205,24
536795,1,32
536795,47,40
536795,198,24
536795,199,24
536795,699,24
536795,701,24
536795,1209,12
536796,10,6
536796,11,2
536796,12,1
536796,16,1
536796,37,1
536796,39,1
536796,68,1
536796,100,2
536796,170,10
536796,179,1
536796,181,1
536796,184,1
536796,185,1
536796,186,2
536796,188,1
536796,229,2
536796,252,1
536796,261,6
536796,294,1
536796,323,1
536796,330,1
536796,362,1
536796,374,1
536796,386,2
536796,393,1
536796,395,2
536796,398,3
536796,414,4
536796,416,1
536796,428,1
536796,437,1
536796,447,2
536796,460,4
536796,483,1
536796,495,2
536796,498,1
536796,520,1
536796,524,3
536796,530,1
536796,531,2
536796,537,2
536796,538,2
536796,543,5
536796,572,2
536796,596,1
536796,635,8
536796,644,1
536796,651,1
536796,657,3
536796,658,2
536796,659,1
536796,664,1
536796,672,1
536796,691,1
536796,695,2
536796,699,2
536796,700,2
536796,701,3
536796,741,6
536796,796,1
536796,835,1
536796,888,1
536796,921,2
536796,949,1
536796,982,1
536796,1038,2
536796,1183,1
536796,1208,1
536796,1226,2
536796,1228,1
536796,1229,1
536796,1233,1
536796,1234,2
536796,1235,3
536796,1236,3
536796,1237,2
536796,1238,1
536796,1239,1
536796,1240,1
536796,1241,1
536796,1242,2
536796,1243,2
536796,1244,2
536796,1245,1
536796,1246,1
536796,1247,1
536796,1248,2
536796,1249,1
536796,1250,1
536796,1251,1
536796,1252,1
536796,1253,1
536796,1254,1
536796,1255,3
536796,1256,1
536796,1257,1
536797,8,12
536797,9,12
536797,198,12
536797,199,12
536797,1071,4
536797,1258,4
536798,49,6
536798,83,12
536798,91,24
536798,92,12
536798,93,12
536798,133,1
536798,134,5
536798,135,4
536798,243,12
536798,244,12
536798,245,12
536798,484,24
536798,631,4
536798,707,12
536798,757,4
536798,808,6
536798,833,12
536798,930,6
536798,1160,4
536798,1184,48
536798,1185,12
536798,1186,48
536798,1187,48
536798,1259,24
536798,1260,12
536798,1261,12
536798,1262,24
536798,1263,12
536798,1264,48
536799,9,8
536799,11,2
536799,12,2
536799,60,3
536799,77,3
536799,141,3
536799,198,8
536799,199,8
536799,208,8
536799,421,12
536799,548,6
536799,593,4
536799,614,6
536799,632,6
536799,633,18
536799,975,18
536799,1140,2
536799,1265,5
